90046,6043
90046,38906
90046,38904
90046,38903
90046,38905
90046,38910
90046,38907
90046,38909
90046,38908
90046,10889
90046,10888
90046,6038
90046,6044
90046,10884
90046,30079
90046,17596
90046,10879
90046,25737
90046,13790
90046,6045
90046,17830
90046,6034
90047,34935
90047,20493
90047,13791
90047,30091
90047,6053
90047,20092
90047,30092
90047,23355
90047,30093
90047,30089
90047,17603
90047,10890
90047,6055
90047,10893
90047,10897
90047,10894
90047,13357
90047,6050
90047,13792
90047,6051
90047,30094
90047,15870
90047,30087
90047,10892
90047,17601
90047,6054
90047,17602
90047,10895
90047,13793
90047,22123
90047,10898
90047,30090
90047,6056
90047,6049
90047,10899
90047,6057
90047,38921
90047,38919
90047,38918
90047,38920
90047,38925
90047,38922
90047,38924
90047,38923
90047,10901
90047,10900
90047,6052
90047,6058
90047,10896
90047,30088
90047,17600
90047,10891
90047,25738
90047,13794
90047,6059
90047,17831
90047,6048
90048,19524
90048,11171
90048,11681
90048,11767
90048,11678
90048,11679
90048,17832
90048,11677
90048,11676
90048,31623
90048,31624
90048,39926
90048,39925
90049,6359
90049,6360
90049,7825
90049,6358
90049,7826
90049,11169
90049,10715
90049,11538
90049,12005
90049,13486
90049,15672
90049,15865
90049,16549
90049,18276
90049,19054
90049,18840
90049,19509
90049,20134
90049,11547
90049,21208
90049,23163
90049,23214
90049,23421
90049,24339
90049,25302
90049,25415
90049,32169
90049,32606
90049,33125
90049,33531
90049,34287
90049,34288
90049,33647
90049,35328
90049,40528
90049,40826
90050,23337
90050,16505
90050,20108
90050,30988
90050,16504
90050,34054
90050,29996
90050,30990
90050,25311
90050,29997
90050,30989
90050,29994
90050,34126
90050,30991
90050,16503
90050,19110
90050,16506
90050,19510
90050,18929
90050,25124
90050,20489
90050,22105
90050,16508
90050,16507
90050,18306
90050,22484
90051,17518
90051,17519
90051,17520
90051,17521
90051,17522
90051,17523
90051,17524
90051,17525
90051,17526
90051,17527
90051,17528
90051,17529
90051,17530
90051,17531
90051,17532
90051,17533
90051,17534
90051,17535
90051,17536
90051,17537
90051,17538
90051,17539
90051,17540
90051,17541
90051,17542
90051,17543
90051,17544
90051,17545
90051,17546
90051,17547
90051,17548
90051,17549
90051,17550
90051,17551
90051,17552
90051,17553
90051,17554
90051,17555
90051,17556
90051,17557
90052,18794
90053,18905
90053,18904
90053,19264
90053,19676
90053,19526
90053,20282
90053,20490
90053,21209
90053,23352
90053,25741
90053,32170
90053,35327
90054,22120
90054,34285
90054,32014
90054,23217
90054,32711
90054,25337
90054,23124
90055,35164
90055,34041
90056,40272
90056,18911
90057,18849
90057,18848
90057,18285
90057,7931
90057,7937
90058,12023
90058,34942
90058,34943
90058,34003
90058,34004
90058,7806
90058,20495
90058,20496
90058,32928
90058,19436
90058,14242
90058,4226
90058,4227
90058,15819
90058,24340
90058,13999
90058,14000
90058,19439
90058,6376
90058,13476
90058,23155
90058,23156
90058,20128
90058,20131
90058,11540
90058,11541
90058,32301
90058,32302
90058,23428
90058,32931
90058,7807
90058,10630
90058,19325
90058,40756
90058,40757
90058,13612
90058,13613
90058,33010
90058,33011
90058,18884
90058,18885
90058,25334
90058,35332
90058,35333
90058,16432
90058,10631
90058,6375
90058,28690
90058,22000
90058,22001
90058,22421
90058,22422
90058,33649
90058,33650
90058,7809
90058,7808
90058,6374
90058,6367
90058,17077
90058,4452
90058,4453
90058,6377
90058,6378
90058,11955
90058,11957
90059,12024
90059,34944
90059,34945
90059,34005
90059,34006
90059,7810
90059,20497
90059,20498
90059,32929
90059,19437
90059,14243
90059,4228
90059,4229
90059,15822
90059,24341
90059,14001
90059,14002
90059,23311
90059,23312
90059,19440
90059,6381
90059,13484
90059,23157
90059,23158
90059,20129
90059,20132
90059,11542
90059,11543
90059,32303
90059,32304
90059,23429
90059,32932
90059,7811
90059,10632
90059,19326
90059,40758
90059,40759
90059,33014
90059,33015
90059,13614
90059,13615
90059,18888
90059,18889
90059,25335
90059,35335
90059,35336
90059,16433
90059,10633
90059,6383
90059,28691
90059,22002
90059,22003
90059,22423
90059,22424
90059,33652
90059,33651
90059,7812
90059,7813
90059,6384
90059,17075
90059,4455
90059,4454
90059,6379
90059,11958
90059,11959
90060,12025
90060,34946
90060,34947
90060,34007
90060,34008
90060,7815
90060,20499
90060,20500
90060,32930
90060,19438
90060,14244
90060,4230
90060,4231
90060,15824
90060,24342
90060,14004
90060,14003
90060,19441
90060,6387
90060,13485
90060,23159
90060,23160
90060,20130
90060,20133
90060,11544
90060,11545
90060,32305
90060,32306
90060,23430
90060,32933
90060,7816
90060,10634
90060,19327
90060,40760
90060,40761
90060,33019
90060,33020
90060,13616
90060,13617
90060,18886
90060,18887
90060,25336
90060,35338
90060,35339
90060,16434
90060,10635
90060,6388
90060,28692
90060,22004
90060,22005
90060,22425
90060,22426
90060,33653
90060,33654
90060,7817
90060,7818
90060,6389
90060,6390
90060,17076
90060,4456
90060,4457
90060,6386
90060,11960
90060,11961
90061,6227
90061,6235
90061,19129
90061,6228
90061,6236
90061,13307
90061,13306
90061,19130
90061,6229
90061,7824
90061,19127
90061,7540
90061,7541
90061,19128
90061,6230
90061,6237
90062,12937
90062,12938
90062,12939
90062,12940
90062,12941
90062,12942
90062,12943
90062,12944
90062,12945
90062,12946
90062,12947
90062,12948
90062,12949
90062,12950
90062,12951
90062,12953
90062,12954
90062,12955
90062,12956
90062,12957
90062,12958
90062,12959
90062,12960
90062,12961
90062,12962
90062,12963
90062,12964
90062,12965
90062,12966
90062,12967
90062,12968
90062,12969
90062,12970
90062,12972
90062,12975
90062,12976
90063,12895
90063,12896
90063,12897
90063,12898
90063,12899
90063,12900
90063,12901
90063,12902
90063,12903
90063,12904
90063,12905
90063,12906
90063,12907
90063,12908
90063,12909
90063,12910
90063,12911
90063,12912
90063,12913
90063,12914
90063,12915
90063,12916
90063,12918
90063,12919
90063,12920
90063,12921
90063,12922
90063,12923
90063,12924
90063,12925
90063,12926
90063,12927
90063,12928
90063,12932
90063,12933
90063,12936
90064,12979
90064,12980
90064,12981
90064,12982
90064,12983
90064,12984
90064,12985
90064,12986
90064,12987
90064,12988
90064,12989
90064,12990
90064,12991
90064,12992
90064,12993
90064,12994
90064,12995
90064,12996
90064,12997
90064,12998
90064,12999
90064,13000
90064,13002
90064,13003
90064,13005
90064,13006
90064,13007
90064,13008
90064,13009
90064,13010
90064,13011
90064,13012
90064,13013
90064,13014
90064,13016
90064,13017
90065,18418
90065,18419
90065,18420
90065,18421
90065,18422
90065,18423
90065,18424
90065,18425
90065,18426
90065,18427
90065,18428
90065,18429
90065,18430
90065,18431
90065,18433
90065,18434
90065,18435
90065,18436
90065,18437
90065,18438
90065,18439
90065,18440
90065,18441
90065,18442
90065,18443
90065,18445
90065,18446
90065,18447
90065,18448
90065,18449
90065,18450
90065,18451
90065,18453
90065,18454
90065,18456
90065,18457
90066,13022
90066,13023
90066,13024
90066,13025
90066,13026
90066,13027
90066,13028
90066,13029
90066,13030
90066,13031
90066,13032
90066,13033
90066,13034
90066,13035
90066,13036
90066,13037
90066,13038
90066,13039
90066,13040
90066,13041
90066,13042
90066,13043
90066,13044
90066,13045
90066,13046
90066,13047
90066,13048
90066,13049
90066,13050
90066,13051
90066,13052
90066,13053
90066,13054
90066,13057
90066,13061
90066,13062
90067,30370
90067,30371
90067,30372
90067,30373
90067,30374
90067,30375
90067,30376
90067,30377
90067,30378
90067,30379
90067,30380
90067,30381
90067,30382
90067,30383
90067,30384
90067,30387
90067,30388
90067,30389
90067,30390
90067,30391
90067,30392
90067,30393
90067,30394
90067,30395
90067,30396
90067,30397
90067,30398
90067,30399
90067,30400
90067,30401
90067,30403
90067,30404
90067,30405
90067,30406
90067,30407
90067,30408
90067,30409
90067,30410
90067,30411
90067,30412
90067,30413
90067,30414
90067,30415
90067,30416
90067,30417
90067,30420
90068,30422
90068,30423
90068,30424
90068,30425
90068,30427
90068,30428
90068,30429
90068,30430
90068,30431
90068,30432
90068,30433
90068,30434
90068,30435
90068,30436
90068,30437
90068,30438
90068,30439
90068,30440
90068,30441
90068,30442
90068,30443
90068,30444
90068,30445
90068,30446
90068,30447
90068,30449
90068,30450
90068,30451
90068,30452
90068,30453
90068,30454
90068,30455
90068,30456
90068,30457
90068,30458
90068,30459
90068,30460
90068,30461
90068,30462
90068,30463
90068,30464
90068,30465
90068,30467
90068,30468
90068,30469
90068,30470
90069,38260
90069,38261
90069,38263
90069,38264
90069,38265
90069,38267
90069,38268
90069,38269
90069,38270
90069,38271
90069,38272
90069,38273
90069,38274
90069,38275
90069,38276
90069,38277
90069,38278
90069,38279
90069,38280
90069,38281
90069,38282
90069,38283
90069,38284
90069,38285
90069,38286
90069,38287
90069,38288
90069,38289
90069,38290
90069,38291
90069,38292
90069,38294
90069,38295
90069,38296
90069,38297
90069,38298
90069,38299
90069,38300
90069,38301
90069,38302
90069,38303
90069,38304
90069,38305
90069,38307
90069,38309
90069,38310
90070,38209
90070,38210
90070,38211
90070,38212
90070,38213
90070,38215
90070,38216
90070,38217
90070,38218
90070,38220
90070,38221
90070,38222
90070,38223
90070,38224
90070,38226
90070,38227
90070,38228
90070,38229
90070,38231
90070,38232
90070,38233
90070,38234
90070,38235
90070,38236
90070,38237
90070,38238
90070,38239
90070,38240
90070,38241
90070,38242
90070,38243
90070,38244
90070,38245
90070,38246
90070,38247
90070,38248
90070,38249
90070,38250
90070,38251
90070,38252
90070,38253
90070,38254
90070,38255
90070,38256
90070,38257
90070,38258
90071,25729
90071,25728
90071,3437
90071,20096
90071,3442
90071,3438
90071,3443
90071,34212
90072,22095
90072,22091
90072,22090
90072,22093
90072,22092
90072,22094
90072,33119
90072,33118
90073,0
90049,40755
90059,41651
90060,41652
90061,41653
90041,42127
90042,42415
90057,40508
90057,40509
90057,42786
90058,25043
90058,25042
90058,25024
90058,25023
90058,42425
90058,42426
90058,42423
90058,42424
90058,42421
90058,42422
90058,42650
90058,42651
90058,40492
90058,40493
90058,42787
90058,42788
90058,42771
90059,25074
90059,25073
90059,25056
90059,25057
90059,42431
90059,42432
90059,42429
90059,42430
90059,42427
90059,42428
90059,42652
90059,42653
90059,40495
90059,40496
90059,42789
90059,42790
90059,42772
90060,25103
90060,25102
90060,25086
90060,25087
90060,42437
90060,42438
90060,42435
90060,42436
90060,42433
90060,42434
90060,42654
90060,42655
90060,40499
90060,40498
90060,42791
90060,42792
90060,42773
90061,42408
90061,42409
90061,42410
90061,42411
90061,42412
90061,42413
90054,42663
90055,42647
90055,42648
90055,42649
90049,42417
90049,42418
90049,42419
90049,25113
90049,25112
90049,42658
90049,42645
90049,42646
90049,41556
90049,41557
90049,41558
90049,41559
90049,41560
90049,41561
90049,41562
90049,41563
90049,41564
90049,41565
90049,41566
90049,41567
90049,41568
90049,41569
90049,41570
90049,41571
90049,41572
90049,41573
90049,41574
90049,41575
90049,41576
90049,41577
90049,41578
90049,41579
90049,41580
90049,41543
90049,41542
90049,41544
90049,41545
90043,25731
90043,40750
90043,40749
90043,40748
90043,19557
90043,16320
90043,22393
90043,42416
90043,42420
90043,42640
90043,42641
90043,42642
90043,42643
90043,42644
90043,21189
90043,24903
90043,28587
90043,42401
90043,42402
90043,42404
90043,42407
90043,42441
90043,33127
90043,33128
90043,33129
90043,33130
90043,33131
90043,33132
90043,40672
90037,32103
90037,28588
90037,40718
90037,42292
90040,43277
90041,43278
90049,43084
90049,43083
90049,43081
90057,42843
90057,42844
90058,25029
90058,25030
90058,42870
90058,42869
90058,34752
90058,34753
90059,25060
90059,25061
90059,42872
90059,34754
90059,34755
90060,25090
90060,25091
90060,42874
90060,42873
90060,34756
90060,34757
90045,43475
90046,43476
90047,43478
90073,19680
90073,19681
90058,44484
90058,44485
90058,44487
90058,44149
90058,44768
90058,44769
90058,50825
90058,50826
90058,50958
90058,50959
90058,51049
90058,51050
90058,51047
90058,51048
90059,44150
90059,50827
90059,50828
90059,50960
90059,50961
90059,51055
90059,51056
90059,51053
90059,51054
90060,44151
90060,50829
90060,50830
90060,50968
90060,50969
90060,51061
90060,51062
90060,51059
90060,51060
90045,44495
90038,43570
90038,44496
90049,50970
90049,50823
90049,51082
90049,50983
90049,51043
90049,50845
90075,45203
90075,45210
90075,45238
90075,45245
90075,45252
90076,44884
90076,44891
90076,44919
90076,44926
90076,44933
90077,45206
90077,45207
90077,45213
90077,45214
90077,45241
90077,45242
90077,45248
90077,45249
90077,45255
90077,45256
90078,44887
90078,44888
90078,44894
90078,44895
90078,44922
90078,44923
90078,44929
90078,44930
90078,44936
90078,44937
90079,45204
90079,45205
90079,45211
90079,45212
90079,45239
90079,45240
90079,45246
90079,45247
90079,45253
90079,45254
90080,44885
90080,44886
90080,44892
90080,44893
90080,44920
90080,44921
90080,44927
90080,44928
90080,44934
90080,44935
90081,45208
90081,45209
90081,45215
90081,45216
90081,45243
90081,45244
90081,45250
90081,45251
90081,45257
90081,45258
90082,44889
90082,44890
90082,44896
90082,44897
90082,44924
90082,44925
90082,44931
90082,44932
90082,44938
90082,44939
90045,45525
90045,45526
90045,45527
90045,45528
90045,45529
90045,45530
90045,45531
90045,45532
90046,45533
90046,45534
90046,45535
90046,45536
90046,45537
90046,45538
90046,45539
90046,45540
90047,45541
90047,45542
90047,45543
90047,45544
90047,45545
90047,45546
90047,45547
90047,45548
90048,49380
90048,49381
90083,50235
90083,50236
90083,50237
90083,50238
90083,50239
90083,50240
90083,50241
90083,50242
90083,50243
90083,50244
90083,50245
90083,50246
90083,50247
90083,50248
90083,50249
90083,50250
90083,50251
90083,50252
90083,50253
90083,50254
90083,50255
90083,50256
90083,50257
90083,50258
90083,50259
90083,50260
90083,50261
90083,50262
90083,50263
90083,50264
90083,50265
90083,50266
90083,50267
90083,50268
90083,50269
90083,50270
90083,50271
90083,50272
90083,50273
90083,50274
90083,50275
90083,50276
90083,50277
90083,50278
90083,50279
90083,50280
90083,50281
90083,50282
90083,50283
90083,50284
90083,50285
90084,50175
90084,50176
90084,50177
90084,50178
90084,50179
90084,50180
90084,50181
90084,50182
90084,50183
90084,50184
90084,50185
90084,50186
90084,50187
90084,50188
90084,50189
90084,50190
90084,50191
90084,50192
90084,50193
90084,50194
90084,50195
90084,50196
90084,50197
90084,50198
90084,50199
90084,50200
90084,50201
90084,50202
90084,50203
90084,50204
90084,50205
90084,50206
90084,50207
90084,50208
90084,50209
90084,50210
90084,50211
90084,50212
90084,50213
90084,50214
90084,50215
90084,50216
90084,50217
90084,50218
90084,50219
90084,50220
90084,50221
90084,50222
90084,50223
90084,50224
90084,50225
90041,44469
90049,35456
90049,19241
90049,42554
90057,34043
90057,34044
90058,42804
90058,42803
90059,42806
90059,42805
90060,42807
90060,42808
90089,54442
90089,54443
90089,54444
90089,54445
90089,54446
90089,54447
90089,54448
90089,54449
90089,54450
90089,54451
90089,54452
90089,54453
90089,54454
90089,54455
90089,54456
90089,54457
90089,54458
90089,54459
90089,54460
90089,54461
90089,54462
90089,54463
90089,54464
90089,54465
90089,54466
90089,54467
90089,54468
90089,54469
90089,54470
90089,54471
90089,54472
90089,54473
90089,54474
90089,54475
90089,54476
90089,54477
90089,54478
90089,54479
90089,54480
90089,54481
90089,54482
90089,54483
90089,54484
90089,54485
90089,54486
90089,54487
90089,54488
90089,54489
90089,54490
90089,54491
90089,54492
90045,53383
90045,53384
90045,53385
90045,53386
90046,53389
90046,53390
90046,53391
90046,53392
90047,53393
90047,53394
90047,53395
90047,53396
90048,54051
90041,90041
90049,53567
90049,53988
90054,52455
90054,52678
90054,52679
90054,52456
90075,52792
90075,52799
90075,52827
90075,52834
90075,52841
90077,52795
90077,52796
90077,52802
90077,52803
90077,52830
90077,52831
90077,52837
90077,52838
90077,52844
90077,52845
90079,52793
90079,52794
90079,52800
90079,52801
90079,52828
90079,52829
90079,52835
90079,52836
90079,52842
90079,52843
90081,52797
90081,52798
90081,52804
90081,52805
90081,52832
90081,52833
90081,52839
90081,52840
90081,52846
90081,52847
90057,42399
90058,54852
90058,54853
90059,54854
90059,54855
90060,54856
90060,54857
90052,40503
